TEMPO,NRO_IMPACTO,QTD_HORAS_PREVISAO,QTD_PARTICIPANTE,TIPO
0.33,4,0.2,1,SIHOSP
0.25,4,15,1,IMPRESSORA
0.33,4,15,1,SIHOSP
1,4,1,1,ACESSO
0.83,4,0.5,1,IMPRESSORA
0.25,4,0.15,1,BENNER
1,4,1,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,ERRO
0.25,4,0.15,1,BENNER
1,4,1,1,ERRO
0.25,4,0.15,1,ERRO
2,4,2,1,ACESSO
1.58,4,1.3,1,ERRO
0.58,3,0.35,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
1,4,1,1,BENNER
1,4,1,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.85,4,1,1,ERRO
0.08,4,0.05,1,ERRO
0.5,4,0.3,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.07,4,0.1,1,BENNER
0.5,4,0.3,1,ERRO
0.25,4,0.15,1,ERRO
1,4,1,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,3,0.1,1,ERRO
0.5,4,0.3,1,SIHOSP
1,4,1,1,MICRO
0.25,3,0.15,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
4,4,4,1,BENNER
1,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,ACESSO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
0.17,4,1,1,SIHOSP
0.17,4,1,1,SIHOSP
0.17,4,1,1,SIHOSP
0.17,4,1,1,SIHOSP
0.5,4,0.3,1,BENNER
1,4,1,1,ERRO
0.17,4,0.15,1,IMPRESSORA
1,4,1,1,ACESSO
0.01,3,0.3,1,MICRO
1,4,1,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ACESSO
0.67,4,0.2,1,ACESSO
1,4,1,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
1,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
2,3,1,1,ERRO
2,4,2,1,ACESSO
0.17,4,1,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,4,1,1,ERRO
1,4,1,1,MICRO
1,4,1,1,MICRO
1,4,1,1,ACESSO
0.58,3,0.35,1,ERRO
0.33,4,0.15,1,IMPRESSORA
0.5,0,0.3,1,SIHOSP
0.08,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.25,3,0.15,1,BENNER
1,0,1,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
3.4,4,3.4,1,SIHOSP
0.25,4,0.15,1,BENNER
0.5,4,1,1,ACESSO
0.5,4,0.3,1,MICRO
1,4,1,1,ERRO
0.25,4,15,1,ERRO
0.17,4,1,1,MICRO
0.5,3,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
0.17,4,10,1,IMPRESSORA
0.5,4,0.3,1,MICRO
1,4,1,1,BENNER
0.17,4,1,1,MICRO
0.55,0,1,1,SIHOSP
0.25,4,0.15,1,MICRO
0.17,4,10,1,IMPRESSORA
1,3,1,1,MICRO
0.5,4,0.3,1,SIHOSP
2.22,4,2,1,ERRO
0.17,4,1,1,MICRO
0.08,4,0.1,1,BENNER
0.5,4,0.3,1,ERRO
1,4,1,1,MICRO
0.5,4,0.15,1,IMPRESSORA
0.25,4,10,1,MICRO
1,0,1,1,ERRO
1,0,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
1,4,1,1,BENNER
1,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.25,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,ERRO
2,4,2,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ERRO
4.5,4,3,1,ERRO
2,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
1,1,1,1,MICRO
0.25,3,0.15,1,BENNER
0.5,4,0.3,1,SIHOSP
1,4,1,1,SIHOSP
1,2,1,1,MICRO
0.33,4,1,1,ACESSO
0.17,4,0.1,1,BENNER
0.17,4,10,1,MICRO
0.17,4,1,1,SIHOSP
6,4,6,1,BENNER
0.25,4,0.15,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.25,3,0.15,1,MICRO
0.17,4,0.1,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
2,4,2,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
0.17,3,1,1,ACESSO
1,3,1,1,IMPRESSORA
1,4,1,1,SIHOSP
0.25,3,0.15,1,BENNER
0.25,4,0.15,1,BENNER
0.58,3,2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.25,3,0.15,1,ERRO
1,4,1,1,ERRO
0.25,4,0.15,1,IMPRESSORA
318,4,3.18,1,SIHOSP
0.02,0,1,1,ERRO
1,3,1,1,BENNER
0.25,4,0.15,1,BENNER
0.5,4,30,1,IMPRESSORA
0.17,4,1,1,SIHOSP
0.17,3,1,1,MICRO
0.5,4,0.3,1,ACESSO
1,4,1,1,SIHOSP
0.25,4,0.15,1,SIHOSP
0.01,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.5,4,50,1,IMPRESSORA
1,4,1,1,ERRO
0.58,4,0.35,1,ERRO
0.5,4,15,1,MICRO
0.17,4,0.15,1,MICRO
1,4,1,1,MICRO
0.33,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,SIHOSP
2,4,0.15,1,IMPRESSORA
0.22,4,0.13,1,SIHOSP
1,4,1,1,SIHOSP
0.33,4,20,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,3,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,0,1,1,ERRO
0.17,4,0.1,1,IMPRESSORA
1,4,1,1,MICRO
2,4,2,1,ERRO
2,4,2,1,ERRO
1.03,4,1.03,1,BENNER
0.33,3,0.2,1,IMPRESSORA
0.18,3,0.15,1,ACESSO
1,4,1,1,IMPRESSORA
0.5,3,0.3,1,SIHOSP
10,4,1,1,ACESSO
0.17,4,10,1,IMPRESSORA
0.17,4,10,1,IMPRESSORA
2,4,2,1,ERRO
0.17,4,0.1,1,MICRO
0.17,4,10,1,IMPRESSORA
1,4,1,1,MICRO
0.25,4,0.15,1,SIHOSP
0.5,4,0.2,1,MICRO
1,4,1,1,ACESSO
0.17,4,0.2,1,MICRO
0.33,4,20,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.15,4,0.09,1,BENNER
0.17,4,1,1,SIHOSP
1,4,1,1,BENNER
0.25,4,0.15,1,SIHOSP
1,3,1,1,ERRO
2,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
450,0,4.5,1,SIHOSP
0.25,4,0.15,1,BENNER
2,4,2,1,ACESSO
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
2,4,2,1,MICRO
0.5,4,0.3,1,SIHOSP
1,4,0.2,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.25,4,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
1,4,1,1,IMPRESSORA
0.83,4,0.5,1,MICRO
0.25,4,15,1,IMPRESSORA
0.5,4,0.3,1,MICRO
1,4,50,1,IMPRESSORA
0.17,4,10,1,IMPRESSORA
2,4,2,1,ACESSO
1,4,1,1,SIHOSP
0.25,4,0.15,1,MICRO
0.17,3,1,1,MICRO
0.25,4,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.17,4,0.1,1,BENNER
1,4,1,1,MICRO
0.01,3,0.3,1,ERRO
0.5,4,0.3,1,ERRO
1,4,1,1,ERRO
1,4,1,1,IMPRESSORA
0.33,3,0.2,1,IMPRESSORA
8,4,8,1,ACESSO
0.17,4,1,1,SIHOSP
0.42,4,0.25,1,SIHOSP
0.01,3,1,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.67,4,30,1,IMPRESSORA
1,4,1,1,MICRO
1,4,1,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.01,3,0.3,1,MICRO
1,4,1,1,ERRO
0.25,3,0.15,1,ACESSO
3,4,3,1,MICRO
0.33,4,20,1,SIHOSP
0.17,4,10,1,MICRO
0.33,4,20,1,IMPRESSORA
0.01,3,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
4,4,4,1,ERRO
0.5,4,30,1,IMPRESSORA
0.5,4,0.3,1,ERRO
1,4,1,1,ACESSO
0.5,4,0.3,1,MICRO
1,4,0.3,1,MICRO
0.25,1,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,IMPRESSORA
0.17,3,0.1,1,SIHOSP
2,4,2,1,BENNER
0.5,4,0.3,1,ERRO
1,4,1,1,ACESSO
0.33,4,0.2,1,MICRO
0.25,4,0.15,1,BENNER
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,ERRO
0.58,4,0.35,1,BENNER
0.08,4,5,1,IMPRESSORA
0.17,4,1,1,ERRO
0.25,3,0.15,1,BENNER
0.5,4,0.3,1,IMPRESSORA
0.67,4,15,1,MICRO
0.17,4,1,1,MICRO
0.33,4,30,1,ERRO
0.28,4,0.17,1,ERRO
0.17,4,1,1,MICRO
0.67,2,0.15,1,SIHOSP
1,2,1,1,MICRO
1,1,1,1,MICRO
0.33,4,20,1,IMPRESSORA
0.25,4,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.28,4,0.17,1,BENNER
0.01,3,0.3,1,ERRO
0.05,4,0.03,1,ACESSO
0.08,4,1,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.02,4,1,1,MICRO
0.17,4,10,1,IMPRESSORA
8,4,8,1,SIHOSP
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
3,3,3,1,ERRO
0.25,4,0.15,1,BENNER
0.01,4,0.2,1,SIHOSP
0.25,4,15,1,MICRO
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.25,3,0.15,1,SIHOSP
0.17,4,1,1,MICRO
0.67,4,20,1,MICRO
0.5,4,0.3,1,MICRO
0.5,3,0.3,1,BENNER
0.58,3,0.35,1,BENNER
0.01,4,0.3,1,MICRO
0.5,4,0.3,1,ERRO
0.5,4,30,1,ERRO
0.5,4,0.5,1,MICRO
8,4,8,1,ERRO
0.5,4,0.3,1,ACESSO
0.25,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.42,4,0.25,1,ERRO
0.33,4,20,1,MICRO
0.4,4,0.35,1,ERRO
0.5,4,0.3,1,ERRO
0.01,4,0.3,1,BENNER
0.5,4,0.3,1,ACESSO
1,4,1,1,ERRO
0.01,4,0.2,1,SIHOSP
0.33,4,20,1,IMPRESSORA
2,4,1,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.25,4,15,1,MICRO
0.01,4,0.3,1,MICRO
0.5,4,0.3,1,ERRO
0.33,4,30,1,IMPRESSORA
0.25,4,15,1,IMPRESSORA
0.01,1,0.2,1,SIHOSP
0.83,4,0.15,1,IMPRESSORA
0.01,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.25,4,15,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,20,1,IMPRESSORA
0.08,3,0.05,1,BENNER
0.01,4,0.3,1,ERRO
1,4,1,1,MICRO
0.17,4,10,1,MICRO
0.25,4,0.15,1,ERRO
0.01,4,0.3,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
1,4,1,1,BENNER
0.33,4,20,1,IMPRESSORA
1,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,10,1,IMPRESSORA
0.17,4,10,1,IMPRESSORA
0.25,4,15,1,IMPRESSORA
0.17,4,0.1,1,MICRO
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,ACESSO
0.25,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.01,4,0.3,1,BENNER
0.01,4,0.2,1,ACESSO
0.68,4,1,1,SIHOSP
0.25,4,0.15,1,IMPRESSORA
2,4,2,1,ACESSO
0.17,4,1,1,MICRO
0.5,4,0.3,1,MICRO
0.33,4,20,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,IMPRESSORA
0.58,4,0.35,1,BENNER
5.13,4,5,1,SIHOSP
0.17,4,1,1,MICRO
0.17,4,10,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.55,4,0.33,1,ERRO
0.33,4,20,1,IMPRESSORA
1,4,1,1,MICRO
0.25,4,15,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,2,1,1,SIHOSP
0.5,4,0.3,1,ERRO
1,1,1,1,SIHOSP
2,4,2,1,BENNER
0.25,4,0.15,1,BENNER
0.25,4,0.15,1,IMPRESSORA
0.25,3,0.15,1,ERRO
0.67,4,0.4,1,IMPRESSORA
0.33,4,0.2,1,MICRO
1,4,1,1,ACESSO
0.5,4,0.3,1,ACESSO
0.25,3,0.15,1,BENNER
2.2,4,0.3,1,MICRO
0.17,4,20,1,IMPRESSORA
0.02,4,1.2,1,SIHOSP
0.01,3,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
0.01,4,0.3,1,MICRO
0.25,4,15,1,IMPRESSORA
1,3,1,1,SIHOSP
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
2,4,2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,SIHOSP
1,4,1,1,SIHOSP
1,4,1,1,SIHOSP
0.17,3,1,1,MICRO
1,3,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,BENNER
0.33,4,20,1,MICRO
0.17,4,10,1,IMPRESSORA
2,0,2,1,ERRO
0.25,4,15,1,IMPRESSORA
0.25,4,0.15,1,SIHOSP
0.17,4,10,1,IMPRESSORA
0.17,4,10,1,MICRO
0.17,4,10,1,IMPRESSORA
0.17,4,10,1,MICRO
0.01,4,0.3,1,MICRO
0.1,3,0.1,2,BENNER
0.17,4,1,1,MICRO
0.17,4,4,1,ERRO
1,2,1,1,ERRO
0.01,4,0.3,1,IMPRESSORA
2,4,2,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.25,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.01,3,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,ERRO
0.83,3,0.5,1,MICRO
1,3,1,1,ERRO
0.5,4,0.3,1,SIHOSP
1,3,1,1,SIHOSP
0.17,4,1,1,MICRO
1,4,1,1,ERRO
0.02,4,1,1,MICRO
0.5,3,0.3,1,ERRO
0.25,4,0.15,1,IMPRESSORA
1,4,1,1,ERRO
1,3,1,1,BENNER
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,MICRO
2,4,2,1,ACESSO
0.5,4,0.3,1,ERRO
0.25,4,15,1,SIHOSP
0.5,3,0.3,1,MICRO
0.5,3,0.3,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,MICRO
1,3,1,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,ERRO
1,3,1,1,SIHOSP
0.01,4,0.3,1,MICRO
108,3,1.08,1,SIHOSP
0.17,4,1,1,MICRO
25,3,0.15,1,BENNER
1.12,3,1.12,1,SIHOSP
0.25,4,0.15,1,BENNER
1,3,1,1,SIHOSP
1,4,1,1,MICRO
0.17,3,0.1,1,ERRO
0.25,3,0.15,1,BENNER
1,4,1,1,IMPRESSORA
1,3,1,1,ERRO
0.52,3,0.3,1,SIHOSP
0.5,3,0.3,1,ERRO
0.38,4,0.23,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
2.14,3,2.14,1,SIHOSP
0.01,4,0.5,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.2,4,0.15,1,BENNER
5,4,30,1,ERRO
1,4,0.3,1,ERRO
0.01,4,0.35,1,SIHOSP
0.17,4,1,1,MICRO
102,3,102,1,ERRO
0.25,3,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,3,0.3,1,ERRO
0.25,4,0.15,1,ERRO
1.2,3,1,1,SIHOSP
0.83,4,50,1,IMPRESSORA
5,4,30,1,BENNER
0.25,3,1,1,ERRO
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,IMPRESSORA
0.33,4,0.2,1,MICRO
2,4,2,1,MICRO
2,4,2,1,MICRO
2,3,1,1,ERRO
0.1,4,0.1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.25,4,0.15,1,ERRO
0.25,4,0.15,1,IMPRESSORA
0.58,4,0.35,1,BENNER
1.5,4,1.3,1,MICRO
0.68,3,1,1,BENNER
1,3,1,1,MICRO
0.25,4,0.15,1,IMPRESSORA
1,4,1,1,IMPRESSORA
0.25,3,0.15,1,MICRO
0.5,3,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.13,3,0.1,1,BENNER
0.17,4,0.1,1,MICRO
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,MICRO
0.5,4,0.3,1,IMPRESSORA
2,3,2,1,SIHOSP
0.25,4,0.15,1,MICRO
0.17,3,0.1,1,ERRO
1,4,1,1,ERRO
1,4,1,1,SIHOSP
0.33,4,20,1,ERRO
4,3,4,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2.5,4,2.5,1,ACESSO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
0.25,3,0.15,1,ERRO
0.17,4,1,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
0.17,4,1,1,MICRO
1,3,1,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.17,3,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.25,1,ACESSO
1,4,1,1,ERRO
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,24,1,MICRO
0.13,3,0.1,1,BENNER
0.5,4,0.3,1,ACESSO
0.25,0,0.15,1,ERRO
3,4,3,1,ERRO
0.5,4,0.3,1,ERRO
0.5,3,0.3,1,ACESSO
2,0,2,1,ERRO
0.33,4,0.2,1,MICRO
1.58,4,1.58,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.25,3,1,1,ERRO
3,4,1,1,ERRO
1,3,1,1,ERRO
0.5,4,0.3,1,IMPRESSORA
0.33,4,0.2,1,MICRO
1,3,1,1,SIHOSP
1,3,1,1,BENNER
0.33,4,0.2,1,BENNER
0.33,4,0.2,1,IMPRESSORA
1.12,3,1.12,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
12,3,12,1,ERRO
0.25,3,0.15,1,ERRO
0.73,3,1,1,ERRO
0.17,4,0.1,1,SIHOSP
1,4,1,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
2,4,2,1,MICRO
1,3,1,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
35,4,21,1,ERRO
0.17,4,1,1,MICRO
0.08,3,0.05,1,BENNER
0.33,4,20,1,IMPRESSORA
0.98,3,0.59,1,ERRO
0.5,4,0.3,1,ACESSO
0.01,3,30,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,3,0.2,1,IMPRESSORA
2,0,1,1,ERRO
0.25,0,0.15,1,ERRO
1,4,1,1,MICRO
0.33,3,20,1,IMPRESSORA
2,4,2,1,IMPRESSORA
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,SIHOSP
1,4,1,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.58,0,0.35,1,BENNER
0.17,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.47,4,0.28,1,BENNER
1,4,1,1,IMPRESSORA
1,4,1,1,ERRO
1.43,3,1.53,1,ERRO
1.08,4,1.08,1,BENNER
2,4,2,1,BENNER
0.5,4,0.3,1,ACESSO
0.42,0,0.25,1,MICRO
0.33,1,0.2,1,IMPRESSORA
1.45,4,1.45,1,SIHOSP
0.25,3,0.15,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.25,4,0.15,1,BENNER
1,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.57,4,0.5,1,ERRO
0.06,3,3.5,1,ERRO
0.17,4,1,1,MICRO
1,4,1,1,ERRO
0.25,4,0.15,1,IMPRESSORA
0.65,3,0.39,1,MICRO
1,1,1,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,ERRO
0.17,3,0.1,1,SIHOSP
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,SIHOSP
0.5,4,0.3,1,SIHOSP
1,4,1,1,ERRO
0.17,4,1,1,MICRO
0.25,3,1,1,ERRO
0.5,4,0.3,1,SIHOSP
1,4,1,1,IMPRESSORA
1,4,1,1,MICRO
2,4,2,1,ERRO
1,3,1,1,ACESSO
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,ERRO
0.25,4,0.15,1,MICRO
1,4,1,1,BENNER
0.25,3,1,1,ERRO
0.25,3,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,BENNER
0.25,4,0.15,1,BENNER
2.25,4,2,1,ERRO
1,4,1,1,BENNER
0.67,4,0.4,1,ACESSO
0.18,4,0.15,1,SIHOSP
0.33,4,20,1,IMPRESSORA
0.13,3,0.08,1,ERRO
0.25,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
0.67,4,0.4,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,ACESSO
2,3,2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
1,4,1,1,ERRO
1,4,1,1,SIHOSP
0.17,4,0.2,1,IMPRESSORA
0.83,4,0.5,1,MICRO
0.08,2,0.05,1,SIHOSP
0.17,4,1,1,MICRO
2,4,2,1,BENNER
1,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
2,3,2,1,ACESSO
0.67,4,0.2,1,ERRO
0.17,3,0.1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,SIHOSP
0.25,4,0.15,1,MICRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,ACESSO
0.58,3,0.35,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.15,1,BENNER
0.25,4,0.15,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.23,4,0.15,1,SIHOSP
0.5,3,30,1,IMPRESSORA
1,4,1,1,MICRO
5,4,30,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,0,1,1,BENNER
0.17,2,0.1,1,BENNER
0.17,4,1,1,MICRO
1,1,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.42,3,1,1,ERRO
1,4,1,1,BENNER
2.18,4,2.18,1,ERRO
0.25,3,0.15,1,ERRO
1.55,3,2,1,SIHOSP
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ERRO
2,4,2,1,ACESSO
0.25,4,0.15,1,BENNER
1,4,1,1,SIHOSP
0.17,2,0.1,1,BENNER
0.01,4,0.3,1,ACESSO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
8,4,8,1,ERRO
1,4,1,1,ACESSO
0.17,4,0.1,1,MICRO
0.17,4,1,1,MICRO
1,4,1,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.67,4,40,1,IMPRESSORA
0.01,3,0.3,1,SIHOSP
0.17,4,1,1,MICRO
25,4,15,1,ERRO
0.1,4,0.1,1,BENNER
2,4,2,1,ERRO
0.17,4,1,1,MICRO
0.58,3,0.35,1,SIHOSP
0.17,4,10,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.25,3,0.15,1,BENNER
0.5,4,0.3,1,BENNER
2.32,4,2.32,1,ERRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
1.28,4,1.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2,3,2,1,ERRO
0.01,4,0.3,1,MICRO
1.15,4,1.15,1,SIHOSP
0.01,4,0.4,1,SIHOSP
0.01,4,0.3,1,MICRO
0.5,3,0.3,1,ACESSO
0.5,3,0.3,1,BENNER
1,4,1,1,BENNER
0.57,3,0.34,1,SIHOSP
3.02,4,1.34,1,BENNER
0.17,4,0.1,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,ACESSO
1,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
338,4,338,1,SIHOSP
0.5,4,0.3,1,ACESSO
2,4,1,1,ERRO
1,4,0.2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
5,3,30,1,SIHOSP
1.5,4,2,1,SIHOSP
0.17,4,0.1,1,BENNER
200,4,200,1,MICRO
5,4,30,1,SIHOSP
0.25,4,0.15,1,BENNER
0.5,3,0.3,1,ACESSO
0.17,4,0.1,1,ERRO
2.5,4,2,1,MICRO
200,4,100,1,SIHOSP
0.5,4,0.3,1,ACESSO
1,3,1,1,ERRO
0.25,4,0.15,1,ERRO
0.01,4,1,1,SIHOSP
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
2,4,2,1,SIHOSP
0.17,4,1,1,MICRO
1,4,1,1,MICRO
2,4,2,1,ERRO
0.83,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
5,4,30,1,MICRO
0.5,4,0.3,1,BENNER
